,COND_NB_HIST_RECL_CAT,VEH_CAMERA_IND,VEH_AGE_NUM,VEH_MANUFACTURIER_CAT,VEH_GARE_LATITUDE_NUM,POL_NB_COND_TOTAL_CAT,VEH_GARE_MUNICIPALITE_CAT,RECL_DIST_ACCIDENT_GARE_NUM,RECL_TYPE_SINISTRE_CAT,RECL_COUT_REPARATION_NUM,VEH_GARE_LONGITUDE_NUM,POL_FRANCHISE_NUM,VEH_PRIME_ANNUELLE_NUM,VEH_VALEUR_ACTUELLE_NUM,VEH_STATIONNEMENT_AUTO_IND,COND_PERMIS_DATE_DT,VEH_STYLE_CARR_CAT,VEH_GARE_LATITUDE_NUM
23880,0.0,0.0,2.0,5.0,-63.6877,1.0,2.0,5.0,2.0,20048.0,44.79,500.0,503.12,21301.0,0.0,20181031.0,1.0,-63.6877
23881,0.0,0.0,7.0,2.0,-64.6857,1.0,180.0,43.0,7.0,19589.46705012902,45.9368,1000.0,445.11,16814.0,0.0,19910619.0,6.0,-64.6857
23882,0.0,0.0,2.0,3.0,-71.1573,2.0,4.0,4.0,9.0,10000.0,46.8758,500.0,475.62,15393.0,0.0,19991126.0,0.0,-71.1573
23883,1.0,0.0,5.0,0.0,-52.7072,2.0,27.0,10.0,9.0,47477.76759687768,47.5693,500.0,473.78,19442.0,0.0,19720424.0,6.0,-52.7072
23884,0.0,0.0,5.0,10.0,-112.8383,2.0,20.0,4.0,5.0,16862.09465575263,49.7137,500.0,374.62,13702.0,0.0,19611110.0,3.0,-112.8383
23885,0.0,1.0,2.0,3.0,-79.1652,1.0,5.0,0.0,10.0,6493.2650765093,43.7922,1000.0,705.26,23791.0,0.0,19790730.0,6.0,-79.1652
23886,0.0,1.0,3.0,2.0,-64.3449,2.0,33.0,11.0,1.0,4828.592422956245,45.0885,500.0,387.13,13756.0,0.0,19811012.0,3.0,-64.3449
23887,0.0,1.0,2.0,12.0,-124.32,2.0,67.0,10.0,2.0,24993.431519154343,49.3129,1000.0,946.58,41117.0,0.0,19920527.0,1.0,-124.32
23888,0.0,1.0,1.0,0.0,-122.9206,1.0,8.0,12.0,7.0,16184.223581653268,49.1409,2000.0,425.44,18316.0,0.0,19954009.0,0.0,-122.9206
23889,0.0,1.0,9.0,7.0,-71.2446,2.0,4.0,12.0,9.0,12981.572478470662,46.8565,2000.0,197.49,8670.0,0.0,19760105.0,1.0,-71.2446
23890,0.0,1.0,2.0,10.0,-103.8413,1.0,23.0,18.0,3.0,23353.625,49.6602,500.0,463.23,19268.0,0.0,19650711.0,1.0,-103.8413
23891,0.0,0.0,1.0,0.0,-79.2613,2.0,5.0,0.0,10.0,2751.8683316082625,43.7722,500.0,328.96,15025.0,0.0,19970728.0,3.0,-79.2613
23892,0.0,1.0,6.0,1.0,-115.7494,1.0,24.0,0.0,14.0,51792.9878550564,49.5153,500.0,518.87,19612.0,0.0,19721221.0,2.0,-115.7494
23893,0.0,1.0,6.0,7.0,-111.3371,2.0,42.0,10.0,6.0,500.0,56.6994,1000.0,556.83,20758.0,0.0,20210710.0,2.0,-111.3371
23894,0.0,1.0,1.3333333333333333,9.0,-125.23,2.0,53.0,0.0,14.0,34468.82745701507,49.963,1000.0,351.07,16093.0,0.0,19710611.0,2.0,-125.23
23895,0.0,0.0,4.0,7.0,-60.1567,2.0,47.0,0.0,8.0,23391.15,46.1403,500.0,468.83,19813.0,0.0,19721218.0,1.0,-60.1567
23896,1.0,1.0,1.0,12.0,-115.7589,2.0,24.0,16.0,9.0,60788.76028060695,49.4973,1000.0,1134.7,47741.0,0.0,19650321.0,2.0,-115.7589
23897,0.0,1.0,2.0,9.0,-79.2339,2.0,5.0,8.0,6.0,835.3803814344532,43.7558,1000.0,509.78,21107.0,0.0,20161015.0,7.0,-79.2339
23898,0.0,0.0,3.0,1.0,-64.3904,2.0,74.0,15.0,3.0,28057.125,46.1227,500.0,472.29,21749.0,0.0,20060921.0,0.0,-64.3904
23899,0.0,0.0,3.0,7.0,-114.5071,2.0,49.0,15.0,7.0,19944.40384930941,51.1998,1000.0,441.25,16885.0,0.0,19781127.0,7.0,-114.5071
23900,0.0,1.0,4.0,9.0,-79.3798,1.0,0.0,46.0,4.0,5147.448012111954,44.9294,1000.0,413.85,15296.0,0.0,19771017.0,1.0,-79.3798
23901,1.0,0.0,3.0,7.0,-71.3014,2.0,4.0,0.0,4.0,7868.054277688,46.8223,2000.0,517.84,16220.0,0.0,20210507.0,7.0,-71.3014
23902,0.0,1.0,2.0,8.0,-71.3216,1.0,4.0,5.0,6.0,1050.360983020526,46.8138,500.0,1224.55,42749.0,0.0,19740302.0,2.0,-71.3216
23903,0.0,0.6666666666666666,4.0,3.0,-71.2653,3.0,4.0,3.0,8.0,16919.25,46.7732,500.0,555.11,14331.0,0.0,20170715.0,0.0,-71.2653
23904,0.0,1.0,2.0,12.0,-60.0994,2.0,14.0,17.0,5.0,66557.472014421,46.2536,2000.0,1160.88,42279.0,0.0,19500403.0,0.0,-60.0994
23905,0.0,1.0,5.0,6.0,-111.4296,2.0,42.0,14.0,6.0,1335.7513459400914,56.722,1000.0,675.24,24253.0,0.0,19580407.0,5.0,-111.4296
23906,1.0,1.0,2.0,18.0,-79.2387,2.0,5.0,0.0,10.0,5749.275070355104,43.7603,1000.0,4083.09,156382.0,0.0,20210201.0,2.0,-79.2387
23907,0.0,1.0,6.0,12.0,-110.7146,2.0,56.0,0.0,11.0,41508.6,50.0614,1000.0,869.36,36171.0,0.0,19810302.0,2.0,-110.7146
23908,0.0,1.0,2.0,7.0,-112.8333,2.0,20.0,2.0,7.0,15599.071970561545,49.7183,500.0,529.82,17275.0,0.0,19940718.0,7.0,-112.8333
23909,0.0,1.0,4.0,4.0,-52.7107,1.0,27.0,3.0,9.0,49025.34229875956,47.5621,1000.0,887.65,35924.0,0.0,19850703.0,4.0,-52.7107
23910,0.3333333333333333,1.0,2.0,12.0,-114.1069,2.0,45.0,0.0,11.0,43431.5,51.7896,500.0,1253.97,52738.0,0.0,19920928.0,2.0,-114.1069
23911,0.0,0.0,1.0,6.0,-64.4299,2.0,43.0,0.0,10.0,5992.926238852815,46.226,500.0,833.24,33963.0,0.0,19550615.0,5.0,-64.4299
23912,1.0,0.0,3.0,1.0,-73.5757,2.0,39.0,0.0,11.0,15238.999999999998,45.5957,1000.0,407.72,16980.0,0.0,19870623.0,3.0,-73.5757
23913,1.0,1.0,3.0,6.0,-79.3717,2.0,0.0,0.0,14.0,55747.2246436708,44.9148,1000.0,738.3,26059.0,0.0,19601222.0,5.0,-79.3717
23914,0.0,1.0,9.0,6.0,-111.4227,2.0,42.0,7.0,8.0,35828.35,56.7281,500.0,497.3,19810.0,0.0,19871218.0,6.0,-111.4227
23915,0.0,0.0,3.0,3.0,-114.1129,2.0,45.0,52.0,9.0,16217.693621132315,51.7935,1000.0,293.6,12609.0,0.0,19790614.0,0.0,-114.1129
23916,0.0,1.0,1.0,0.0,-101.6232,3.0,222.0,0.0,8.0,22279.35,49.5598,1000.0,617.05,24114.0,0.0,20011218.0,2.0,-101.6232
23917,1.0,1.0,13.0,7.0,-79.5317,1.0,11.0,0.0,0.0,5462.859452615989,43.6938,2000.0,149.05,6313.0,0.0,20111103.0,3.0,-79.5317
23918,0.0,1.0,2.0,7.0,-64.8076,2.0,1.0,0.0,8.0,17044.2,46.1021,1000.0,412.09,17044.0,0.0,19730526.0,3.0,-64.8076
23919,0.0,0.0,5.0,4.0,-64.6749,1.0,58.0,0.0,4.0,4735.92444839088,46.1499,1000.0,678.01,23466.0,0.0,19861103.0,5.0,-64.6749
23920,1.0,1.0,9.0,13.0,-122.9218,1.0,8.0,0.0,12.0,12917.8,49.1462,250.0,212.34,8673.0,0.0,19890426.0,7.0,-122.9218
23921,0.0,0.0,6.0,9.0,-64.8011,2.0,1.0,2.0,7.0,29605.81854490329,46.1072,1000.0,591.59,24287.0,0.0,19830950.0,6.0,-64.8011
23922,0.0,0.0,8.0,10.0,-63.6744,1.0,2.0,0.0,12.0,16604.0,44.7596,500.0,337.42,12097.0,0.0,19981121.0,7.0,-63.6744
23923,1.0,0.0,1.0,15.0,-122.843,3.0,10.0,13.0,4.0,50766.3736210277,49.0548,500.0,1292.98,54265.0,0.0,20011218.0,4.0,-122.843
23924,0.0,1.0,9.0,9.0,-114.4678,1.0,49.0,0.0,8.0,20802.05,51.2038,500.0,275.15,11502.0,0.0,19710118.0,7.0,-114.4678
23925,0.0,0.0,3.0,4.0,-73.5956,1.0,3.0,23.0,9.0,17743.399693175117,45.4688,1000.0,445.34,20990.0,0.0,19680402.0,0.0,-73.5956
23926,0.0,1.0,4.0,9.0,-64.5101,2.0,29.0,36.0,6.0,820.0807014562243,46.2399,500.0,340.48,15253.0,0.0,19870716.0,1.0,-64.5101
23927,0.0,1.0,5.666666666666667,9.0,-79.291,3.0,13.0,12.0,3.0,13767.454999999998,43.6924,1000.0,368.58,15784.0,0.0,19540308.0,1.0,-79.291
23928,1.0,0.0,2.0,13.0,-64.8088,3.0,1.0,22.0,3.0,21379.248000000003,46.1075,1000.0,475.59,17722.0,0.0,19830608.0,3.0,-64.8088
23929,1.0,1.0,1.0,4.0,-71.2689,2.0,4.0,9.0,4.0,61909.89344996925,46.8454,250.0,623.68,47288.0,0.0,19590812.0,4.0,-71.2689
23930,0.0,1.0,3.0,1.0,-71.1622,3.0,4.0,4.0,1.0,4206.049972802574,46.8803,1000.0,370.94,16093.0,0.0,20090213.0,1.0,-71.1622
23931,2.0,1.0,6.0,6.0,-73.589,1.0,28.0,0.0,8.0,28098.45,45.4469,1000.0,469.05,20164.0,0.0,19870905.0,6.0,-73.589
23932,0.0,1.0,0.0,3.0,-107.7717,1.0,9.0,11.0,9.0,13582.212041842902,50.3072,500.0,607.67,23233.0,0.0,20171101.0,7.0,-107.7717
23933,0.0,1.0,1.0,6.0,-64.4415,2.0,7.0,20.0,3.0,48856.5,46.1655,500.0,884.39,44689.0,0.0,19920922.0,4.0,-64.4415
23934,1.0,1.0,1.0,3.0,-71.2208,2.0,4.0,0.0,8.0,26424.8,46.8877,250.0,706.49,28600.0,0.0,19690221.0,2.0,-71.2208
23935,1.0,0.0,10.0,2.0,-52.7171,2.0,27.0,16.0,7.0,19265.328766498693,47.5654,500.0,243.53,9606.0,0.0,19900325.0,3.0,-52.7171
23936,1.0,0.0,5.0,10.0,-72.7575,2.0,32.0,4.0,9.0,34320.64921183484,46.5207,1000.0,683.94,27673.0,0.0,20000530.0,2.0,-72.7575
23937,0.0,0.0,2.0,7.0,-66.0451,2.0,60.0,20.0,6.0,751.3972509660874,45.7353,1000.0,501.27,19710.0,0.0,20151129.0,0.0,-66.0451
23938,1.0,1.0,8.0,3.0,-71.3162,1.0,4.0,7.0,4.0,2799.0493792627653,46.813,1000.0,238.72,12032.0,0.0,20070208.0,7.0,-71.3162
23939,0.0,1.0,3.0,8.0,-115.7792,1.0,24.0,0.0,11.0,34836.2,49.4963,1000.0,870.52,38817.0,0.0,19710923.0,6.0,-115.7792
23940,0.0,0.0,6.0,10.0,-64.5352,3.0,7.0,40.0,4.0,15979.597312148218,46.2258,500.0,341.23,13008.0,0.0,19550923.0,0.0,-64.5352
23941,0.3333333333333333,1.0,2.0,7.0,-115.7731,2.0,24.0,0.0,0.0,4106.7040317365145,49.5102,1000.0,816.27,26463.0,0.0,20020502.0,6.0,-115.7731
23942,1.0,1.0,8.0,5.0,-79.2841,1.0,5.0,33.0,7.0,25633.99632040318,43.7525,1000.0,436.6,18077.0,0.0,19950312.0,5.0,-79.2841
23943,0.0,0.0,4.0,0.0,-107.7829,2.0,9.0,0.0,0.0,3277.534784957372,50.2853,500.0,361.92,14151.0,0.0,19520510.0,7.0,-107.7829
23944,0.0,1.0,1.0,2.0,-64.5238,1.0,7.0,8.0,2.0,28340.0,46.2142,1000.0,778.87,32591.0,0.0,19870713.0,2.0,-64.5238
23945,2.0,0.0,4.0,10.0,-79.5726,2.0,11.0,1.0,6.0,500.0,43.658,250.0,499.83,16464.0,0.0,19940122.0,7.0,-79.5726
23946,0.0,0.0,8.0,7.0,-72.7531,1.0,32.0,10.0,0.0,3590.544168857985,46.5251,2000.0,248.65,10683.0,0.0,19560302.0,7.0,-72.7531
23947,0.0,0.0,3.0,5.0,-64.8069,2.0,1.0,6.0,6.0,832.9012820096191,46.0987,1000.0,870.56,37305.0,0.0,19950126.0,1.3333333333333333,-64.8069
23948,1.0,0.0,2.0,4.0,-73.8624,1.0,44.0,0.0,12.0,33026.7,45.5041,500.0,944.96,40103.0,0.0,20110717.0,4.0,-73.8624
23949,1.0,1.0,1.0,3.0,-71.3989,1.0,4.0,0.0,11.0,22995.7,46.9298,250.0,691.03,30222.0,0.0,19511224.0,6.0,-71.3989
23950,0.0,0.0,6.0,0.0,-64.7638,3.0,1.0,32.0,7.0,25572.70491000337,46.1296,1000.0,327.34,12411.0,0.0,19780129.0,7.0,-64.7638
23951,0.0,0.0,4.0,3.0,-124.1374,2.0,34.0,17.0,6.0,603.6136025070814,49.2747,1000.0,482.95,16637.0,0.0,19960703.0,0.0,-124.1374
23952,0.0,0.0,5.0,0.0,-64.4997,1.0,29.0,26.0,7.0,22011.308555956253,46.235,500.0,465.34,18492.0,0.0,19760122.0,6.0,-64.4997
23953,0.0,1.0,4.0,7.0,-71.2575,2.0,4.0,0.0,8.0,19250.8,46.8388,500.0,457.17,16306.0,0.0,19781111.0,1.0,-71.2575
23954,0.0,1.0,8.0,7.0,-115.7334,1.0,24.0,0.0,14.0,27630.68441765668,49.5041,500.0,447.91,17553.0,0.0,19550831.0,2.0,-115.7334
23955,0.0,1.0,8.0,6.0,-52.7271,2.0,27.0,11.0,3.0,12750.1,47.5568,1000.0,344.55,13987.0,0.0,20050414.0,0.0,-52.7271
23956,0.0,0.0,0.0,6.0,-79.1362,1.0,5.0,1.0,4.0,31305.72771533555,43.7838,500.0,783.83,34942.0,0.0,19661104.0,6.0,-79.1362
23957,1.0,1.0,5.0,2.0,-64.1884,2.0,22.0,13.0,7.0,44875.3130720842,45.8226,1000.0,532.42,23106.0,0.0,20140730.0,2.0,-64.1884
23958,1.0,1.0,6.0,7.0,-122.9071,3.0,8.0,25.0,7.0,28910.30978665794,49.1544,1000.0,282.28,13142.0,0.0,19930215.0,3.0,-122.9071
23959,0.0,0.0,4.0,5.0,-60.0671,2.0,14.0,6.0,4.0,14237.030832269496,46.2318,1000.0,556.73,22190.0,0.0,19790788.0,6.0,-60.0671
23960,0.0,0.0,6.0,10.0,-60.094,1.0,14.0,7.0,6.0,1161.2030839634704,46.2485,500.0,451.65,18334.0,0.0,20181128.0,2.0,-60.094
23961,0.0,1.0,4.0,4.0,-98.439,1.0,221.0,11.0,3.0,29530.5,50.1065,2000.0,684.96,27635.0,0.0,19590309.0,5.0,-98.439
23962,0.0,0.0,4.0,9.0,-79.5632,1.0,11.0,15.0,8.0,31093.85,43.6293,1000.0,786.44,26338.0,0.0,20180103.0,6.0,-79.5632
23963,1.0,1.0,1.0,12.0,-113.47,2.0,51.0,15.0,4.0,63491.02741462676,51.1293,500.0,1312.45,51119.0,0.0,20100915.0,2.0,-113.47
23964,0.0,1.0,1.0,6.0,-64.8226,2.0,1.0,0.0,8.0,26353.4,46.1012,1000.0,651.07,28523.0,0.0,19980626.0,5.0,-64.8226
23965,1.0,0.0,2.0,10.0,-123.4895,2.0,25.0,0.0,11.0,28452.839690268087,48.4179,2000.0,843.41,30893.0,0.0,20221206.0,6.0,-123.4895
23966,0.0,1.0,4.0,10.0,-122.8564,2.0,10.0,25.0,2.0,9058.962072153434,49.0539,500.0,371.68,16401.0,0.0,19850312.0,1.0,-122.8564
23967,0.0,0.0,4.0,7.0,-113.3138,1.0,558.0,20.0,4.0,10339.525531504458,51.0006,250.0,628.76,24780.0,0.0,19730818.0,2.0,-113.3138
23968,0.0,0.0,1.0,6.0,-79.1605,2.0,5.0,0.0,8.0,31558.8,43.7845,1000.0,916.72,34157.0,0.0,19550410.0,6.0,-79.1605
23969,0.0,1.0,5.0,5.0,-112.7973,2.0,20.0,28.0,3.0,17382.25,49.6998,2000.0,767.67,28742.0,0.0,20141117.0,4.0,-112.7973
23970,0.0,0.0,3.0,5.0,-104.6005,2.0,15.0,42.0,2.0,31094.4,50.4472,1000.0,811.22,30317.0,0.0,20211128.0,6.0,-104.6005
23971,0.0,1.0,5.0,11.0,-64.578,1.0,55.0,11.0,6.0,1092.6960616746255,46.2287,1000.0,655.36,22185.0,1.0,19650522.0,0.0,-64.578
23972,0.0,1.0,12.0,6.0,-64.5424,2.0,7.0,9.0,4.0,18324.55026969792,46.2242,250.0,479.08,19720.0,0.0,19830118.0,4.0,-64.5424
23973,0.0,1.0,1.0,6.0,-64.4415,2.0,7.0,25.0,2.0,30021.979505239284,46.1655,500.0,944.76,40158.0,0.0,20111211.0,4.0,-64.4415
23974,1.0,0.0,0.0,3.0,-64.5808,1.0,43.0,9.0,7.0,14643.03148394134,46.2631,500.0,497.36,19925.0,0.0,20120326.0,3.0,-64.5808
23975,0.0,0.0,1.0,7.0,-60.1729,1.0,47.0,7.0,8.0,28654.35,46.1352,250.0,736.32,31014.0,0.0,20180502.0,2.0,-60.1729
23976,0.0,1.0,5.0,8.0,-71.1628,1.0,4.0,13.0,6.0,500.0,46.8753,250.0,1053.76,40114.0,0.0,19510102.0,2.0,-71.1628
23977,0.0,1.0,4.0,3.0,-122.9164,2.0,8.0,5.0,9.0,20119.551040241247,49.1375,1000.0,580.16,25480.0,0.0,19730526.0,2.0,-122.9164
23978,0.0,1.0,7.0,4.0,-60.0865,2.0,14.0,0.0,8.0,21580.65,46.2517,1000.0,337.73,14217.0,0.0,19930622.0,2.6666666666666665,-60.0865
23979,0.0,1.0,2.0,4.0,-73.8663,1.0,44.0,3.0,7.0,37264.87536127152,45.5033,500.0,1020.78,39883.0,0.0,19560506.0,4.0,-73.8663
23980,0.0,0.0,7.0,3.0,-79.327,2.0,13.0,0.0,10.0,6128.394612333373,43.6918,500.0,350.18,13680.0,0.0,19670815.0,0.0,-79.327
23981,0.0,1.0,1.0,8.0,-79.5157,2.0,11.0,4.0,4.0,18647.001868357584,43.6923,500.0,1361.28,53086.0,0.0,19781128.0,2.0,-79.5157
23982,0.0,1.0,6.0,7.0,-103.8624,2.0,23.0,20.0,7.0,25755.41582347696,49.6638,2000.0,279.77,11402.0,0.0,19550204.0,1.0,-103.8624
23983,1.0,1.0,3.0,7.0,-111.4664,2.0,42.0,0.0,8.0,16632.8,56.7234,2000.0,413.5,15263.0,0.0,20050311.0,0.0,-111.4664
23984,0.0,1.0,3.0,10.0,-122.9233,2.0,8.0,14.0,4.0,39447.28450657391,49.1582,500.0,624.25,24905.0,0.0,20050309.0,2.0,-122.9233
23985,1.0,1.0,2.0,5.0,-81.3499,2.0,145.0,26.0,7.0,39163.727006208544,48.4993,250.0,731.71,31087.0,0.0,19910528.0,6.0,-81.3499
23986,0.0,0.0,2.0,9.0,-72.5058,1.0,26.0,3.0,2.0,20173.6,46.2663,2000.0,494.82,21434.0,0.0,19680116.0,1.0,-72.5058
23987,1.0,1.0,7.0,1.0,-111.4072,2.0,42.0,30.0,3.0,8915.75,56.7387,500.0,579.38,21999.0,0.0,19701107.0,2.0,-111.4072
23988,0.0,0.0,2.0,6.0,-66.7001,2.0,559.0,40.0,4.0,8322.093897118551,48.0177,500.0,495.94,22071.0,0.0,20040220.0,3.0,-66.7001
23989,4.0,1.0,2.0,12.0,-64.4224,2.0,43.0,21.0,3.0,59032.12500000001,46.223,500.0,1130.69,46473.0,0.0,20190501.0,1.0,-64.4224
23990,0.0,0.0,4.0,0.0,-107.7995,1.0,9.0,0.0,8.0,24149.35,50.2754,1000.0,494.64,20455.0,0.0,19700217.0,2.0,-107.7995
23991,0.0,0.0,5.0,10.0,-71.2514,2.0,4.0,9.0,8.0,22234.3,46.8646,1000.0,463.57,17264.0,0.0,19961207.0,0.0,-71.2514
23992,1.0,0.0,5.0,6.0,-79.2427,2.0,5.0,0.0,11.0,27920.2,43.7577,250.0,742.08,26324.0,0.0,19740402.0,5.0,-79.2427
23993,0.0,0.0,8.0,7.0,-64.5333,2.0,7.0,10.0,6.0,1493.4117537993277,46.2234,1000.0,263.1,11148.0,0.0,19610821.0,1.0,-64.5333
23994,0.0,1.0,12.0,10.0,-79.5323,2.0,11.0,42.0,9.0,25406.46567721639,43.6908,2000.0,258.87,8810.0,0.0,20161124.0,3.0,-79.5323
23995,0.0,1.0,4.0,0.0,-124.326,2.0,67.0,0.0,8.0,22341.4,49.325,250.0,471.24,18924.0,0.0,19711022.0,2.0,-124.326
23996,1.0,0.0,6.0,9.0,-119.3175,2.0,41.0,0.0,12.0,28486.5,50.2498,1000.0,489.09,24823.0,0.0,19870517.0,2.0,-119.3175
23997,0.0,1.0,3.0,2.0,-63.6556,2.0,2.0,12.0,2.0,22303.2,44.7552,250.0,438.37,21745.0,0.0,20000606.0,6.0,-63.6556
23998,0.0,0.0,5.0,3.0,-64.3866,3.0,43.0,0.0,10.0,6202.36394319572,46.2047,500.0,258.6,12382.0,0.0,19870120.0,7.0,-64.3866
23999,0.0,1.0,5.0,6.0,-73.7701,2.0,21.0,8.0,2.0,17538.316449838258,45.4554,500.0,667.26,27729.0,0.0,19520407.0,6.0,-73.7701
24000,0.0,0.0,5.0,2.0,-73.6421,2.0,17.0,16.0,3.0,21234.1635,45.585,1000.0,304.75,12439.0,0.0,20190901.0,0.0,-73.6421
24001,0.0,1.0,1.0,7.0,-72.4279,1.0,26.0,24.0,7.0,17603.25192188398,46.3454,500.0,523.15,21124.0,0.0,20190314.0,0.0,-72.4279
24002,0.0,1.0,0.0,7.0,-115.7536,2.0,24.0,4.0,6.0,609.9992017970586,49.5166,1000.0,573.23,21815.0,0.0,19970406.0,1.0,-115.7536
24003,0.0,1.0,13.0,12.0,-79.3474,2.0,13.0,17.0,9.0,37630.63253755415,43.7029,500.0,519.65,19268.0,0.0,20030778.0,0.0,-79.3474
24004,1.0,1.0,8.0,7.0,-71.3269,1.0,4.0,7.0,2.0,21166.4,46.8208,500.0,350.61,13493.0,0.0,19781115.0,6.0,-71.3269
24005,1.0,0.0,4.0,7.0,-103.8271,2.0,23.0,0.0,8.0,15816.8,49.6678,500.0,319.39,13397.0,0.0,19720902.0,7.0,-103.8271
24006,0.0,0.0,7.0,2.0,-64.9612,2.0,215.0,0.0,10.0,4498.723757528105,47.4168,1000.0,212.42,10087.0,0.0,20190408.0,1.0,-64.9612
24007,0.0,0.0,5.0,10.0,-112.819,2.0,20.0,0.0,0.0,2073.035299836082,49.7154,1000.0,492.21,22701.0,0.0,19960227.0,6.0,-112.819
24008,0.0,1.0,2.0,11.0,-107.7735,1.0,9.0,0.0,8.0,32479.35,50.2837,2000.0,556.9833333333332,32479.0,0.0,19770825.0,0.0,-107.7735
24009,1.0,1.0,1.0,3.0,-119.3567,1.0,136.0,0.0,11.0,23256.8,49.9028,250.0,851.63,30566.0,0.0,19721129.0,2.0,-119.3567
24010,0.0,1.0,2.0,4.0,-124.2303,2.0,34.0,0.0,13.0,39106.87173951181,49.2692,500.0,793.39,38645.0,0.0,19961006.0,4.0,-124.2303
24011,0.0,1.0,6.0,11.0,-79.2955,2.0,40.0,26.0,3.0,21949.29,43.6883,1000.0,562.03,23581.0,0.0,19970818.0,0.0,-79.2955
24012,0.0,0.0,8.0,15.0,-112.8281,2.0,20.0,6.0,8.0,35554.65,49.7057,500.0,513.79,21332.0,0.0,19880608.0,5.0,-112.8281
24013,0.0,1.0,4.0,2.0,-64.1978,3.0,22.0,0.0,10.0,2500.0,45.8384,500.0,388.46,16060.0,0.0,19580225.0,3.0,-64.1978
24014,1.0,0.0,2.0,1.0,-107.8052,2.0,9.0,7.0,2.0,32227.2,50.2874,1000.0,982.27,34241.0,0.0,19570225.0,2.0,-107.8052
24015,0.0,1.0,3.0,6.0,-79.5215,1.0,11.0,18.0,6.0,1075.4060730181104,43.6877,1000.0,871.34,34502.0,0.0,19570511.0,4.0,-79.5215
24016,0.0,0.0,2.0,3.0,-71.3091,1.0,4.0,6.0,7.0,24464.802310306462,46.8135,1000.0,602.35,24531.0,0.0,20181217.0,6.0,-71.3091
24017,1.0,1.0,2.0,3.0,-112.81,1.0,20.0,37.0,3.0,18394.7225,49.6994,2000.0,624.63,25290.0,0.0,20021001.0,2.0,-112.81
24018,0.0,0.0,2.333333333333333,15.0,-79.5687,2.0,11.0,8.0,8.0,30601.7,43.6434,500.0,803.05,33121.0,0.0,20180420.0,3.0,-79.5687
24019,0.0,1.0,2.0,11.0,-52.7285,2.0,27.0,39.0,3.0,46531.1275,47.5633,250.0,549.34,27430.0,0.0,19510812.0,0.0,-52.7285
24020,0.0,0.0,4.0,5.0,-79.575,2.0,11.0,0.0,11.0,43871.75851221139,43.6524,500.0,992.56,37635.0,0.0,19770210.0,4.0,-79.575
24021,0.0,1.0,4.0,17.0,-112.8073,2.0,20.0,12.0,7.0,45795.80420672623,49.7091,500.0,1245.32,46492.0,0.0,19757153.0,2.0,-112.8073
24022,1.0,0.0,4.0,4.0,-52.7295,2.0,27.0,24.0,7.0,27493.952776493945,47.5624,250.0,876.35,33282.0,0.0,19930307.0,4.0,-52.7295
24023,0.0,1.0,3.0,0.0,-71.2453,2.0,4.0,11.0,3.0,13176.0625,46.8636,1000.0,344.24,14199.0,0.0,19730105.0,0.0,-71.2453
24024,1.0,0.0,4.0,0.0,-79.3204,2.0,40.0,13.0,2.0,24284.0,43.6825,250.0,615.5,21855.0,0.0,19910427.0,6.0,-79.3204
24025,0.0,1.0,3.0,8.0,-60.0946,3.0,14.0,12.0,2.0,37044.8,46.2498,2000.0,890.9,36118.0,0.0,20100111.0,0.0,-60.0946
24026,0.0,1.0,3.0,4.0,-71.3178,3.0,4.0,0.0,0.0,31751.75,46.8036,250.0,813.75,29136.0,0.0,19821109.0,6.0,-71.3178
24027,0.0,1.0,5.0,11.0,-64.362,1.0,43.0,0.0,12.0,24113.6,46.2117,500.0,548.85,22735.0,0.0,20200824.0,0.0,-64.362
24028,0.0,0.0,6.0,10.0,-64.7812,1.0,1.0,10.0,4.0,9271.094188852085,46.0876,500.0,395.06,16265.0,0.0,19720907.0,3.0,-64.7812
24029,0.0,1.0,2.0,3.0,-60.0909,1.0,14.0,0.0,11.0,14839.999999999998,46.2571,2000.0,449.41,18020.0,0.0,19860424.0,1.0,-60.0909
24030,0.0,1.0,8.0,12.0,-60.1256,2.0,110.0,12.0,6.0,756.7399883565321,46.2445,500.0,527.67,22397.0,0.0,20221126.0,1.0,-60.1256
24031,0.0,1.0,4.0,1.0,-72.6683,2.0,30.0,18.0,4.0,17669.554938024434,46.3889,500.0,524.08,20317.0,0.0,19890427.0,1.0,-72.6683
24032,0.0,0.0,0.0,1.0,-52.7118,1.0,27.0,0.0,12.0,19640.6,47.5592,1000.0,664.49,28058.0,0.0,19531121.0,7.0,-52.7118
24033,0.0,0.0,11.0,2.0,-112.8083,2.0,20.0,14.0,4.0,9080.552239785866,49.7092,500.0,194.16,7789.0,0.0,19690910.0,7.0,-112.8083
24034,2.0,1.0,9.0,3.0,-52.7151,2.0,27.0,13.0,6.0,880.3302006218508,47.5697,500.0,369.91,15362.0,0.0,19540612.0,6.0,-52.7151
24035,0.0,0.0,6.0,5.0,-79.5286,1.0,11.0,4.0,4.0,8953.330908053265,43.6972,1000.0,829.64,30797.0,0.0,19810218.0,4.0,-79.5286
24036,0.0,0.6666666666666666,2.0,17.0,-60.1818,2.0,47.0,0.0,8.0,47350.95,46.1263,1000.0,1197.26,47350.0,0.0,20111031.0,6.0,-60.1818
